6371,11621,0
9270,7507,0
7320,8904,0
18370,19190,0
14629,7383,0
3262,7907,0
1527,759,0
3262,7907,0
1527,2785,0
17366,9890,0
6569,8493,0
17366,5902,0
17366,1796,0
17366,6847,0
17366,9764,0
18205,10985,0
4031,10985,0
12107,10985,0
15513,10985,0
337,10985,0
1300,10985,0
10638,10985,0
804,10985,0
13794,10985,0
16012,10985,0
14688,10985,0
4138,10985,0
15511,10985,0
374,10985,0
5301,10985,0
2786,10985,0
5821,15106,0
19075,6999,0
15785,5984,0
9322,8952,0
9322,18415,0
6569,14941,0
1527,14434,0
1527,18223,0
6618,13157,0
8773,18920,0
13050,18920,0
15514,921,0
15514,16230,0
1527,16941,0
10002,15405,0
1527,14403,0
6569,12837,0
13157,6999,0
3708,10807,0
3708,5868,0
742,4482,0
18668,798,0
11725,15405,0
9270,798,0
9322,15975,0
6371,798,0
10002,798,0
6569,5143,0
1527,8864,0
13805,798,0
14458,10599,0
1527,9156,0
14458,5376,0
1527,7500,0
14458,6837,0
6618,12730,0
14403,10754,0
12430,883,0
19304,175,0
1430,15106,0
6999,6618,0
11744,4596,0
16019,4223,0
9322,9178,0
5984,10985,0
16230,10985,0
6835,10985,0
1527,7787,0
1796,10985,0
9322,1134,0
16941,10985,0
1527,323,0
1527,15517,0
499,4383,0
18415,11772,0
12730,6999,0
12224,5623,0
5573,14073,0
4223,6999,0
1527,1054,0
3592,7629,0
7500,1522,0
8952,11772,0
2667,11772,0
1527,4195,0
1527,15774,0
3708,18056,0
1527,4757,0
1527,3512,0
1527,4616,0
1527,4905,0
13938,11772,0
18535,11772,0
14629,11772,0
3708,10905,0
15514,12301,0
15514,8525,0
5573,14073,0
5868,18920,0
10772,14073,0
6618,2386,0
10807,18920,0
11744,6780,0
9178,3367,0
14873,3290,0
19304,4116,0
12193,7907,0
9322,2667,0
5292,11772,0
17080,11772,0
7994,11772,0
13533,11772,0
19225,11772,0
12937,11772,0
6117,11772,0
9178,7909,0
9059,14073,0
2386,6999,0
1655,14073,0
14970,13315,0
12193,16970,0
29,9623,0
9178,798,0
1527,105,0
12823,11772,0
1613,11772,0
1527,5933,0
16970,7139,0
1527,8003,0
14873,5402,0
2718,7994,0
9322,12823,0
18641,11772,0
9858,11772,0
3265,11772,0
7752,11772,0
18049,11772,0
15430,11772,0
1134,11772,0
1527,7240,0
1527,3156,0
1527,11480,0
1527,16895,0
1527,10846,0
1527,429,0
6999,16019,0
1527,702,0
11725,798,0
12224,798,0
19304,10453,0
4352,11772,0
2978,11772,0
1706,11772,0
11162,11772,0
6031,11772,0
16568,11772,0
14536,11772,0
1527,9336,0
1527,15930,0
1527,14906,0
14434,3797,0
14320,14073,0
9059,14073,0
6618,4783,0
3708,18278,0
1527,5372,0
14873,3290,0
13690,17366,0
13193,18175,0
742,4482,0
1527,12062,0
1527,12107,0
1527,4808,0
1527,15877,0
1527,9074,0
3480,14073,0
4783,6999,0
16540,11354,0
1527,1663,0
8443,17366,0
18954,17366,0
19304,5018,0
12193,7139,0
14168,11772,0
5978,11772,0
10748,7907,0
1527,8789,0
1527,18530,0
1527,14087,0
3156,18920,0
16011,18941,0
8508,18941,0
3708,4500,0
1527,5404,0
9322,548,0
12193,7907,0
1527,217,0
1527,9317,0
15187,11162,0
18530,3155,0
12062,3155,0
6618,18482,0
14458,14636,0
16225,11772,0
14458,6621,0
14458,12969,0
3708,13654,0
4527,15106,0
18482,6999,0
17632,11354,0
5842,11354,0
485,11354,0
16540,11354,0
217,18920,0
15514,8364,0
6148,6350,0
1527,1377,0
14873,3290,0
9322,6125,0
19304,175,0
10129,11772,0
1692,11772,0
12028,11772,0
18173,11772,0
15155,11772,0
1527,8440,0
1527,19118,0
3708,7717,0
9322,15975,0
10772,14073,0
6350,6999,0
6618,5605,0
1527,18058,0
1527,4955,0
1527,7696,0
1527,4850,0
1527,995,0
1527,10702,0
3708,10334,0
9322,10954,0
3480,14073,0
13655,14073,0
16016,11772,0
14320,14073,0
13655,14073,0
1377,18920,0
4775,6020,0
12329,798,0
1527,313,0
2324,6489,0
10954,11772,0
8192,11772,0
548,11772,0
4780,11772,0
11354,11772,0
5605,6999,0
3708,6691,0
4500,798,0
1527,1643,0
10846,798,0
6148,798,0
5372,798,0
14873,7686,0
17366,13388,0
10415,11772,0
2667,11772,0
10748,7907,0
1527,15006,0
17366,5902,0
1527,16172,0
17366,17533,0
1527,12153,0
17366,7963,0
17366,14478,0
17366,14224,0
1938,6999,0
6999,17470,0
15006,18920,0
3708,4758,0
1527,13907,0
2420,1101,0
14873,3290,0
15506,6889,0
15975,11772,0
2667,11772,0
1527,10541,0
1527,5709,0
1527,10496,0
1527,13138,0
1527,11982,0
1527,8109,0
6549,17143,0
13659,14574,0
9322,13407,0
11162,11772,0
6618,1938,0
429,10985,0
14906,4001,0
8525,4001,0
11744,11003,0
15514,12448,0
1527,18887,0
10334,1522,0
13193,18175,0
19304,18201,0
6985,8789,0
1302,11772,0
10748,7907,0
1527,6549,0
6985,11963,0
1527,6989,0
6985,1285,0
6985,2493,0
2718,7994,0
13533,11772,0
704,11772,0
18641,11772,0
15918,1224,0
1527,6598,0
11785,18215,0
6618,11780,0
17183,6901,0
11982,16513,0
1527,15716,0
1527,16373,0
1527,4181,0
1527,2627,0
1527,6146,0
10541,18920,0
6989,18920,0
14868,18705,0
9858,11772,0
11780,6999,0
1224,6999,0
11785,798,0
14868,798,0
2420,798,0
17470,798,0
15918,798,0
18201,798,0
15430,11772,0
15716,3155,0
4955,10985,0
12153,10985,0
15877,10985,0
13138,10985,0
11480,10985,0
8657,12393,0
9723,9487,0
15514,6393,0
1527,11371,0
6618,12826,0
3480,14073,0
3265,11772,0
9059,14073,0
12826,6999,0
1285,10985,0
9336,10985,0
10702,10985,0
12301,10985,0
4808,10985,0
2493,10985,0
10496,10985,0
995,10985,0
6598,10985,0
5933,10985,0
883,10985,0
4181,10985,0
12107,10985,0
16548,10985,0
6889,10985,0
5404,10985,0
16373,18920,0
3290,16532,0
1527,17039,0
6393,1522,0
14629,7383,0
8395,11772,0
7994,11772,0
14873,3290,0
6781,14073,0
18555,17017,0
4758,1522,0
1655,14073,0
4819,6999,0
12088,5387,0
1527,12107,0
2569,11772,0
1527,7154,0
6618,4819,0
12329,798,0
1527,3142,0
14873,7686,0
17366,3344,0
1527,4564,0
9487,3155,0
334,13392,0
14873,17327,0
1692,11772,0
19304,175,0
16225,11772,0
7002,16128,0
15514,1407,0
1527,18182,0
6618,954,0
11371,10985,0
14087,10985,0
18058,10985,0
6146,10985,0
15930,10985,0
3708,1926,0
912,8045,0
12088,798,0
6901,798,0
1527,8858,0
17039,798,0
6985,18951,0
12028,11772,0
18705,11772,0
3708,6579,0
1527,11547,0
3708,982,0
1527,4984,0
1527,11344,0
742,4482,0
3708,13452,0
3708,1710,0
11547,494,0
6579,494,0
14873,7686,0
4352,11772,0
11744,8619,0
954,6999,0
4589,10153,0
15194,3504,0
14458,3409,0
17366,5675,0
15514,15739,0
5573,14073,0
1527,5336,0
735,6889,0
2867,1707,0
8440,15106,0
1926,18920,0
982,18920,0
10153,10985,0
4984,10985,0
12107,10985,0
15132,12515,0
1038,3890,0
8173,6117,0
14458,13052,0
15514,254,0
1527,14873,0
9322,16203,0
19304,18201,0
8045,11772,0
10129,11772,0
9670,11772,0
1302,11772,0
3591,11772,0
14458,9743,0
1527,6414,0
19304,7904,0
1527,5303,0
14458,6461,0
14458,9668,0
2406,7938,0
11963,1522,0
7081,12357,0
704,11772,0
8023,10424,0
7994,11896,0
4383,7125,0
9836,14257,0
2406,7938,0
10772,14073,0
14458,10661,0
1655,14073,0
18887,4001,0
12193,7907,0
6889,10985,0
12357,10985,0
9322,8758,0
6117,11772,0
3890,11772,0
1065,11772,0
1527,11566,0
1527,18981,0
1527,6142,0
1527,11175,0
1527,6575,0
11896,7994,0
1878,2106,0
3396,8935,0
12193,7907,0
10424,1522,0
9322,15335,0
12193,7907,0
14320,14073,0
9059,14073,0
18981,18920,0
3480,14073,0
6204,5028,0
19304,18719,0
1038,798,0
18201,798,0
15132,798,0
8173,798,0
12193,7907,0
11744,8738,0
1586,13295,0
4830,17761,0
9322,14901,0
3265,11772,0
12193,7907,0
1586,1859,0
1586,16760,0
1586,3509,0
1586,14033,0
1586,10112,0
1586,9378,0
1586,11929,0
1586,2594,0
1586,12992,0
1586,342,0
1586,17642,0
1586,16595,0
1586,16260,0
1586,12466,0
1586,6463,0
1586,5391,0
1586,3461,0
1586,14854,0
1586,12746,0
1586,17301,0
1586,8196,0
1586,10779,0
1586,1188,0
1586,6962,0
1586,13531,0
1586,966,0
1586,9231,0
1586,588,0
1586,8216,0
1586,12809,0
1586,19156,0
1586,4796,0
1586,5029,0
1586,1463,0
1586,7630,0
1586,4848,0
1586,5285,0
1586,6507,0
1586,11159,0
1586,6285,0
1586,4782,0
1586,18216,0
1586,18183,0
1586,12455,0
1586,17457,0
1586,15743,0
1586,1824,0
1527,1873,0
1527,3794,0
1527,14828,0
9322,2161,0
10954,11772,0
5387,11772,0
6434,11772,0
1586,1172,0
1586,17573,0
1586,15208,0
1586,2062,0
1586,1913,0
1586,4102,0
1586,13706,0
1586,1318,0
1586,8169,0
1586,1924,0
1586,7297,0
1586,8550,0
1586,3856,0
1586,1196,0
1586,19091,0
1586,2184,0
1586,17967,0
1586,14879,0
1586,6855,0
1586,18337,0
1586,17593,0
1586,6470,0
1586,9507,0
1586,16979,0
1586,1498,0
1586,11478,0
1586,8287,0
1586,10906,0
1586,3810,0
1586,13782,0
1586,15039,0
1586,16035,0
1586,17524,0
1586,4941,0
1586,5897,0
264,17761,0
3708,8945,0
2867,1707,0
15463,7462,0
17366,1158,0
8758,798,0
6985,13628,0
14257,798,0
15335,798,0
1527,4949,0
7642,8752,0
4564,1522,0
19304,3396,0
18622,8034,0
1586,7536,0
15463,798,0
17366,14450,0
1586,4693,0
1586,13003,0
1586,7681,0
1586,12395,0
1586,17577,0
1586,278,0
1586,2480,0
1586,7963,0
1586,6590,0
1586,15084,0
1586,10580,0
1586,2570,0
1586,9735,0
1586,8226,0
1586,16858,0
1586,18211,0
1586,1335,0
1586,11883,0
1586,3150,0
1586,8755,0
1586,1275,0
1586,2030,0
1586,19272,0
1586,227,0
1586,17288,0
1586,6581,0
1586,18521,0
1586,17083,0
1586,1215,0
1586,5230,0
1586,16351,0
1586,11209,0
1586,18898,0
1586,3213,0
1586,18276,0
1586,10832,0
1586,13795,0
1586,13286,0
1586,214,0
1586,16001,0
1586,761,0
1586,1181,0
1586,783,0
1586,17353,0
9322,428,0
1887,11621,0
4830,17761,0
7462,6999,0
1586,13013,0
12193,7907,0
1586,8901,0
1586,14219,0
1586,17482,0
1586,10257,0
1586,17732,0
1586,11217,0
1586,1852,0
1586,7628,0
1586,7257,0
1586,6373,0
1586,11500,0
1586,18569,0
1586,13820,0
1586,2577,0
1586,7665,0
1586,4745,0
1586,111,0
1586,2676,0
1586,7700,0
1586,1885,0
1586,5124,0
1586,17841,0
1586,7653,0
1586,13001,0
1586,12576,0
1586,8100,0
1586,13256,0
1586,16718,0
1586,2461,0
1586,8770,0
1586,10040,0
1586,11690,0
1586,7223,0
1586,14967,0
1586,13621,0
1586,1847,0
1586,5880,0
1586,19270,0
1586,19349,0
1586,13433,0
1586,16359,0
1586,17538,0
1586,11390,0
1586,12622,0
1586,10087,0
1586,91,0
1586,7727,0
1586,19277,0
1586,3133,0
1586,9351,0
1586,6575,0
1586,8654,0
1655,14073,0
3708,9573,0
9322,428,0
11621,11772,0
12028,11772,0
11744,3292,0
18920,16822,0
1586,7916,0
3708,3622,0
9322,12500,0
1586,5208,0
1586,16597,0
1586,16983,0
1586,7743,0
1586,15383,0
1586,9293,0
1586,8071,0
1586,8591,0
1586,8411,0
1586,7398,0
1586,12961,0
1586,17822,0
1586,2617,0
1586,7326,0
1586,6869,0
1586,11922,0
1586,8721,0
1586,18886,0
1586,12596,0
1586,9035,0
1586,7584,0
1586,5581,0
1586,3712,0
1586,7052,0
1586,1627,0
1586,8839,0
1586,6453,0
1586,828,0
1586,14036,0
1586,6832,0
1586,5716,0
1586,216,0
1586,7126,0
1586,2521,0
1586,12558,0
1586,6351,0
1586,10712,0
1586,177,0
1586,16955,0
1586,2864,0
1586,17665,0
1586,5025,0
1586,5129,0
1586,11379,0
1586,9493,0
1586,18385,0
1586,7014,0
1586,16448,0
1586,19022,0
1586,2470,0
1586,12015,0
17787,14168,0
1586,2961,0
264,17761,0
15647,6082,0
8752,7907,0
8034,11772,0
1586,13212,0
1586,15457,0
1586,11336,0
1586,5376,0
1586,11218,0
1586,13495,0
1586,2787,0
1586,2258,0
1586,7006,0
1586,9024,0
1586,13626,0
1586,1814,0
1586,12409,0
1586,13542,0
1586,12035,0
1586,18502,0
1586,972,0
1586,15915,0
1586,10853,0
1586,10616,0
1586,11431,0
1586,14590,0
1586,17347,0
1586,9759,0
1586,8167,0
1586,7161,0
1586,10498,0
1586,18633,0
1586,15438,0
1586,2027,0
1586,18944,0
1586,17348,0
1586,15906,0
1586,16603,0
1586,12483,0
1586,5857,0
1586,6316,0
1586,1810,0
1586,2552,0
1586,16407,0
1586,18525,0
1586,9502,0
7799,10747,0
1527,14697,0
1586,5954,0
9059,14073,0
1586,289,0
10772,14073,0
18215,18218,0
1527,15313,0
1527,17985,0
4830,17761,0
1586,11225,0
1586,17324,0
1586,10762,0
1586,14486,0
1586,9362,0
1586,6875,0
1586,9584,0
1586,14488,0
1586,885,0
1586,2736,0
1586,18991,0
1586,15242,0
1586,1383,0
1586,17451,0
1586,8614,0
1586,14065,0
1586,6407,0
1586,12725,0
1586,1355,0
1586,11696,0
1586,1295,0
1586,2069,0
1586,323,0
1586,4195,0
1586,13082,0
1586,14674,0
1586,6786,0
1586,2391,0
1586,16180,0
1586,4248,0
1586,17191,0
1586,16286,0
1586,7570,0
1586,17902,0
1586,14123,0
1586,11944,0
1586,3535,0
1586,11447,0
1586,745,0
1586,18395,0
1586,12404,0
1586,15881,0
1586,4374,0
1586,15172,0
1586,14708,0
1586,14713,0
1586,14046,0
1586,185,0
1586,18308,0
1586,5455,0
1586,17309,0
1586,9875,0
1586,16154,0
1586,17915,0
1586,16162,0
6999,18127,0
1586,15694,0
2161,8168,0
1586,2175,0
1586,9654,0
1586,718,0
1586,7989,0
1586,11179,0
1586,3026,0
1586,12317,0
1586,3361,0
1586,11983,0
1586,15417,0
1586,4587,0
1586,2019,0
1586,9366,0
1586,13183,0
1586,17217,0
1586,5819,0
1586,5618,0
1586,15153,0
1586,16417,0
1586,13048,0
1586,13770,0
1586,16332,0
1586,7833,0
1586,18897,0
1586,14177,0
1586,15433,0
1586,7600,0
1586,4672,0
1586,17445,0
1586,17810,0
1586,1895,0
1586,17534,0
1586,18443,0
1586,5780,0
1586,12337,0
1586,3821,0
1586,14196,0
1586,7718,0
1586,2490,0
1586,5277,0
1586,11363,0
1586,4368,0
1586,6701,0
1586,14851,0
1586,5895,0
1586,7518,0
1586,16706,0
1586,12223,0
1586,13427,0
1586,14180,0
1586,17443,0
1586,7784,0
1586,16770,0
1586,2982,0
1586,9452,0
1586,17677,0
1586,11323,0
1586,12232,0
1586,3731,0
1586,16084,0
1586,18978,0
264,17761,0
9670,11772,0
1586,17028,0
13628,18920,0
1586,14111,0
1586,962,0
1586,14573,0
1586,8649,0
1586,19354,0
1586,7449,0
1586,18440,0
1586,16378,0
1586,19136,0
1586,2738,0
1586,3842,0
1586,9765,0
1586,10288,0
1586,4961,0
1586,5680,0
1586,2101,0
1586,2369,0
1586,1584,0
1586,6001,0
1586,4768,0
1586,15143,0
1586,7255,0
1586,11214,0
1586,10456,0
1586,11178,0
1586,6299,0
1586,1564,0
1586,117,0
1586,8993,0
1586,11956,0
1586,7169,0
1586,17555,0
1586,11754,0
1586,9279,0
1586,10140,0
1586,3465,0
1586,14312,0
1586,18478,0
1586,16994,0
1586,4611,0
1586,6028,0
1586,18366,0
1586,9144,0
1586,11503,0
1586,18630,0
1586,17769,0
1586,6176,0
1586,12868,0
1586,7262,0
1586,7694,0
1586,2060,0
1586,4390,0
1586,13337,0
1586,3021,0
1586,10672,0
1586,18125,0
742,4482,0
6414,1522,0
14458,11824,0
17432,18910,0
1586,12912,0
1586,11860,0
1586,10658,0
1586,1007,0
1586,6383,0
1586,8784,0
1586,11918,0
1586,10714,0
1586,8949,0
1586,13274,0
1586,5006,0
1586,15738,0
1586,16241,0
1586,8981,0
1586,11298,0
1586,4153,0
1586,10510,0
1586,18418,0
1586,9355,0
1586,8300,0
1586,1186,0
1586,14533,0
1586,11308,0
1586,12017,0
1586,7082,0
1586,10535,0
1586,14668,0
1586,18713,0
1586,6076,0
1586,2,0
1586,4076,0
1586,12852,0
1586,11032,0
1586,3034,0
1586,10038,0
1586,18132,0
1586,15814,0
1586,6594,0
1586,5378,0
1586,8816,0
1586,13060,0
1586,16469,0
1586,6884,0
1586,11989,0
1586,868,0
1586,2380,0
1586,17907,0
1586,6040,0
1586,8159,0
1586,229,0
1586,1486,0
1586,15943,0
1586,10682,0
1586,12830,0
1586,3171,0
1586,10694,0
1586,5858,0
1586,3911,0
1586,9280,0
1586,7314,0
19270,12410,0
16597,12410,0
17443,12410,0
1586,11756,0
1586,15230,0
1586,16253,0
1586,12359,0
1586,18094,0
1586,8673,0
1586,13279,0
1586,15198,0
1586,9908,0
1586,33,0
1586,3298,0
1586,11958,0
1586,8966,0
1586,2657,0
1586,4365,0
1586,17313,0
1586,13532,0
1586,11276,0
1586,8732,0
1586,12201,0
1586,11911,0
1586,3313,0
1586,13226,0
1586,11432,0
1586,10098,0
1586,16249,0
1586,12185,0
1586,5995,0
1586,2487,0
1586,17550,0
1586,1764,0
1586,1556,0
1586,17832,0
1586,2326,0
1586,1164,0
1586,14997,0
1586,299,0
1586,4318,0
1586,5445,0
1586,13179,0
1586,16993,0
1586,18168,0
1586,1165,0
1586,5110,0
1586,14699,0
1586,11745,0
1586,10238,0
1586,10289,0
1586,4158,0
1586,9700,0
1586,8316,0
1586,18931,0
1586,3320,0
1586,3777,0
1586,819,0
1586,11472,0
1586,11581,0
1586,1903,0
1586,5579,0
1586,6506,0
1586,1111,0
1586,5917,0
15514,543,0
4949,798,0
7642,798,0
1586,14734,0
16148,798,0
1887,798,0
1586,15919,0
1586,2854,0
1586,9957,0
1586,5434,0
1586,845,0
1586,13047,0
1586,2038,0
1586,1356,0
1586,14433,0
1586,13037,0
1586,2072,0
1586,4767,0
1586,6967,0
1586,14435,0
1586,6038,0
1586,17631,0
1586,3570,0
1586,9664,0
1586,1072,0
1586,17241,0
1586,15503,0
1586,4491,0
1586,13919,0
1586,5344,0
1586,10745,0
1586,10589,0
1586,131,0
1586,17180,0
1586,8972,0
1586,5927,0
1586,16210,0
1586,9522,0
1586,16726,0
1586,3686,0
1586,16654,0
1586,5989,0
1586,6544,0
1586,7922,0
1586,15235,0
1586,7885,0
1586,18315,0
1586,5259,0
1586,11412,0
1586,10848,0
1586,16270,0
1586,7373,0
1586,16634,0
1586,14837,0
1586,13055,0
1586,5912,0
1586,1988,0
1586,13487,0
1586,13748,0
1586,1970,0
1586,4996,0
1586,625,0
7154,15106,0
15155,11772,0
6321,9225,0
2161,9016,0
1586,7253,0
1586,7804,0
1586,13134,0
1586,16331,0
1586,7170,0
1586,3483,0
1586,18864,0
1586,18551,0
1586,15354,0
1586,17075,0
1586,18044,0
1586,13040,0
1586,4834,0
1586,18391,0
1586,6439,0
1586,8139,0
1586,1037,0
1586,8204,0
1586,1631,0
1586,4445,0
1586,11519,0
1586,2836,0
1586,6449,0
1586,7279,0
1586,2102,0
1586,2311,0
1586,17411,0
1586,11382,0
1586,17390,0
1586,11711,0
1586,17638,0
1586,10101,0
1586,12137,0
1586,6558,0
1586,11389,0
1586,19323,0
1586,18939,0
1586,327,0
1586,8286,0
1586,13724,0
